id,greenhous_temperature_celsius,greenhouse_humidity_percentage,greenhouse_illuminance_lux,online_temperature_celsius,online_humidity_percentage,greenhouse_total_volatile_organic_compounds_ppb,greenhouse_equivalent_co2_ppm,created
548526,47.22167549133301,25.436026573181152,6282.8,19.0,29.0,3210.2,3445.6,2021-03-29 14:50:04
548578,40.71728858947754,28.014648628234863,4564.9,19.0,29.0,2539.6,2416.3,2021-03-29 15:00:09
548630,36.452706813812256,30.828755617141724,4052.125,19.100000381469727,26.0,2113.625,1874.625,2021-03-29 15:10:05
548672,33.6972599029541,33.02311706542969,3804.3,19.899999618530277,28.0,1882.5,1638.8,2021-03-29 15:20:06
548724,31.578355407714845,34.90791244506836,3667.9,19.899999618530277,28.0,1709.3,1520.3,2021-03-29 15:30:08
548776,30.09445323944092,35.76256980895996,3487.4,19.600000381469727,28.0,1637.4,1483.6,2021-03-29 15:40:05
548828,29.063350465562607,37.05517832438151,3398.6666666666665,19.399999618530277,24.0,1553.4444444444443,1465.111111111111,2021-03-29 15:50:04
548875,28.334172439575195,37.80682106018067,3285.0,19.399999618530277,24.0,1557.2,1467.6,2021-03-29 16:00:10
548927,27.78435173034668,38.3176929473877,3193.3,20.200000762939453,26.0,1551.4,1469.8,2021-03-29 16:10:05
548979,27.332265090942386,38.56046371459961,3095.6,19.799999237060547,25.0,1548.9,1470.6,2021-03-29 16:20:06
549031,26.965065638224285,38.76740985446506,3002.555555555556,19.799999237060547,25.0,1569.3333333333333,1477.2222222222222,2021-03-29 16:30:04
549078,26.656672477722168,39.02983131408691,2872.9,20.0,25.0,1530.1,1473.2,2021-03-29 16:40:06
549130,26.37014560699463,39.144579315185545,2766.7,20.299999237060547,25.0,1508.8,1460.8,2021-03-29 16:50:04
549182,26.10925464630127,39.72793159484864,2703.0,20.200000762939453,25.0,1492.9,1463.4,2021-03-29 17:00:05
549234,25.86578008863661,40.08595911661784,2598.1111111111118,19.899999618530277,24.0,1492.6666666666667,1472.111111111111,2021-03-29 17:10:05
549281,25.641413307189943,40.454872131347656,2507.5,20.0,25.0,1506.9,1476.2,2021-03-29 17:20:04
549333,25.42912197113037,40.52689437866211,2430.8,20.0,25.0,1488.5,1468.0,2021-03-29 17:30:05
549385,25.242999606662327,40.73362011379666,2333.333333333333,19.899999618530277,26.0,1441.6666666666667,1449.5555555555557,2021-03-29 17:40:04
549432,25.06515598297119,41.40596656799316,2257.5,20.0,27.0,1427.2,1465.5,2021-03-29 17:50:00
554950,45.84191665649414,27.43297481536865,20959.7,11.300000190734863,66.0,3023.2,4292.1,2021-03-30 12:00:09
555002,49.21988254123264,25.64210764567057,2958.777777777778,11.300000190734863,66.0,3101.333333333333,4473.444444444444,2021-03-30 12:10:05
555049,52.34603614807129,23.718165779113768,0.0,11.300000190734863,66.0,3193.5,4562.1,2021-03-30 12:20:05
555101,54.64732627868652,22.20004596710205,0.0,11.300000190734863,66.0,3329.7,4724.4,2021-03-30 12:30:06
555153,56.328891330295136,20.99692259894477,0.0,11.300000190734863,66.0,3471.777777777778,4811.777777777777,2021-03-30 12:40:06
555200,53.016822814941406,22.14404525756836,16711.9,11.300000190734863,66.0,3302.2,4367.7,2021-03-30 12:50:05
555252,51.45548210144043,22.661173629760743,0.0,11.300000190734863,66.0,3324.2,4440.7,2021-03-30 13:00:09
555304,52.73029708862305,21.53200569152832,17028.8,11.300000190734863,66.0,3332.8,4323.8,2021-03-30 13:10:05
555356,52.657782236735024,21.81294144524468,13846.333333333334,11.300000190734863,66.0,3813.8888888888887,4690.555555555556,2021-03-30 13:20:05
555403,55.09166831970215,20.76447696685791,0.0,11.300000190734863,66.0,4312.2,4904.5,2021-03-30 13:30:07
555455,59.07820281982422,19.57076358795166,0.0,11.300000190734863,66.0,5591.3,5733.3,2021-03-30 13:40:06
555507,61.42684597439237,18.56056552463108,0.0,11.300000190734863,66.0,6419.444444444444,6646.777777777777,2021-03-30 13:50:05
555554,62.319447708129886,17.854733848571776,0.0,11.300000190734863,66.0,6575.1,6561.7,2021-03-30 14:00:00
555606,63.07888908386231,17.425345420837402,0.0,11.300000190734863,66.0,6668.0,6571.5,2021-03-30 14:10:06
555658,63.14084129333496,17.063706398010254,0.0,11.300000190734863,66.0,6538.2,6177.1,2021-03-30 14:20:06
555710,61.787339528401695,17.21387227376302,5247.222222222223,20.200000762939453,34.0,5676.444444444444,5217.333333333333,2021-03-30 14:30:06
555757,54.99847412109375,18.81345825195313,15399.4,20.700000762939453,33.0,4006.6,4137.1,2021-03-30 14:40:01
555809,46.88334503173828,21.086595153808595,8120.3,20.799999237060547,36.0,2861.7,2961.7,2021-03-30 14:50:05
555861,41.03746109008789,23.438620567321777,6372.9,20.799999237060547,36.0,2344.3,2198.3,2021-03-30 15:00:07
555913,37.39922671847873,26.01832771301269,5722.777777777777,20.899999618530277,34.0,2131.222222222222,1942.888888888889,2021-03-30 15:10:05
555960,34.91226081848144,27.139085960388183,5277.6,20.899999618530277,33.0,2049.9,1727.5,2021-03-30 15:20:01
556012,33.04596786499023,28.40238056182861,5202.5,20.899999618530277,33.0,1755.6,1521.1,2021-03-30 15:30:06
556064,31.77008476257324,29.72259063720703,4936.5,21.100000381469727,34.0,2008.0,1662.0,2021-03-30 15:40:05
556116,30.826954311794704,30.013309266832135,4555.777777777777,21.100000381469727,34.0,1661.4444444444443,1489.888888888889,2021-03-30 15:50:03
556163,30.178835678100587,31.199206352233887,4405.8,21.100000381469727,34.0,1682.2,1508.6,2021-03-30 16:00:02
556215,29.671473503112797,31.72365913391113,4205.6,21.399999618530277,31.0,1658.0,1503.2,2021-03-30 16:10:04
556267,29.249828147888184,32.14938583374023,4092.0,21.299999237060547,36.0,1650.0,1507.8,2021-03-30 16:20:05
556319,28.956537034776478,32.818086836073135,3996.222222222222,21.299999237060547,36.0,1654.888888888889,1510.7777777777778,2021-03-30 16:30:06
556366,28.682917594909668,32.483710861206056,3839.1,21.5,32.0,1616.4,1494.4,2021-03-30 16:40:01
556418,28.42069110870361,32.31708202362061,3682.5,23.100000381469727,21.0,1577.5,1478.3,2021-03-30 16:50:06
556470,28.1325626373291,32.18112487792969,3540.4,23.200000762939453,22.0,1553.5,1469.2,2021-03-30 17:00:06
556522,27.91303210788303,32.80079311794705,3339.8888888888887,23.100000381469727,22.0,1831.888888888889,1608.111111111111,2021-03-30 17:10:04
556569,27.69729881286621,32.98100204467774,3137.9,23.0,21.0,1839.6,1554.4,2021-03-30 17:20:06
556621,27.49008140563965,34.613260650634764,3016.5,23.0,21.0,1632.4,1504.6,2021-03-30 17:30:06
556673,27.27779070536296,36.55654652913412,2872.555555555556,23.0,18.0,1671.5555555555557,1535.7777777777778,2021-03-30 17:40:05
556720,27.03645944595337,38.26008987426758,2750.75,23.0,22.0,1634.875,1537.75,2021-03-30 17:50:04
562088,50.1179141998291,23.03379878997803,17097.1,19.799999237060547,40.0,4513.7,5265.6,2021-03-31 12:00:06
562140,51.27229690551758,23.01655578613281,12197.9,20.700000762939453,40.0,4898.8,5655.9,2021-03-31 12:10:04
562192,54.07694396972656,21.01106300354004,0.0,21.100000381469727,40.0,4445.4,5336.9,2021-03-31 12:20:04
562244,56.17905595567491,19.818417655097115,0.0,21.100000381469727,40.0,4384.333333333333,5331.111111111111,2021-03-31 12:30:06
562291,57.75986099243164,19.332722854614257,0.0,21.600000381469727,38.0,4737.4,5569.7,2021-03-31 12:40:05
562343,54.523956298828125,20.33066291809082,17639.5,22.100000381469727,35.0,4067.0,4891.5,2021-03-31 12:50:05
562395,53.06195106506348,21.122148704528808,5076.9,22.100000381469727,35.0,3892.7,4825.4,2021-03-31 13:00:08
562447,53.401617685953774,20.56831381056044,17524.777777777777,22.299999237060547,37.0,3443.0,4485.333333333333,2021-03-31 13:10:05
562494,53.95330810546875,20.16067752838135,12573.2,22.700000762939453,37.0,3801.7,4645.8,2021-03-31 13:20:04
562546,56.94460983276368,19.12687873840332,0.0,22.700000762939453,37.0,5021.7,5115.7,2021-03-31 13:30:06
562598,60.00694236755371,17.37544822692871,0.0,22.899999618530277,35.0,4956.3,5032.6,2021-03-31 13:40:05
562650,61.654417249891495,17.059586418999565,0.0,23.100000381469727,34.0,5958.111111111111,5604.444444444444,2021-03-31 13:50:04
562697,62.361371231079104,16.644540977478027,0.0,23.100000381469727,34.0,5984.9,5543.2,2021-03-31 14:00:07
562749,63.16033401489258,16.513465881347656,0.0,23.399999618530277,29.0,6428.3,6011.9,2021-03-31 14:10:06
562801,63.21053619384766,16.124666213989258,0.0,23.5,31.0,6067.9,5317.2,2021-03-31 14:20:06
562853,61.97693337334527,16.56180297003852,6047.333333333333,23.5,31.0,5705.333333333333,5135.888888888889,2021-03-31 14:30:05
562900,56.18917350769043,17.856870269775392,16838.2,23.700000762939453,26.0,4176.5,4241.2,2021-03-31 14:40:05
562952,48.778477096557616,19.50453968048096,9723.1,23.600000381469727,26.0,2968.3,3075.6,2021-03-31 14:50:05
563004,43.1395435333252,21.805599975585935,7699.3,23.600000381469727,26.0,2530.7,2475.6,2021-03-31 15:00:07
563056,39.6399294535319,24.47954029507107,6937.666666666667,24.100000381469727,24.0,2334.6666666666665,2268.333333333333,2021-03-31 15:10:05
563103,37.18551177978516,25.63363094329834,6595.1,24.100000381469727,24.0,2121.9,1964.2,2021-03-31 15:20:05
563155,35.314412689208986,26.92317066192627,6141.9,24.100000381469727,24.0,2013.5,1822.4,2021-03-31 15:30:05
563207,33.98058319091797,28.246891212463375,5846.0,24.200000762939453,26.0,1952.4,1768.1,2021-03-31 15:40:05
563259,33.081305185953774,29.103362825181748,5640.111111111111,23.899999618530277,23.0,1950.3333333333333,1751.2222222222222,2021-03-31 15:50:04
563306,32.382123947143555,29.63775062561035,5484.6,23.899999618530277,23.0,1864.1,1657.9,2021-03-31 16:00:05
563358,31.86221103668213,30.268101310729985,5438.0,24.399999618530277,26.0,1887.0,1690.4,2021-03-31 16:10:05
563410,31.484359550476075,32.16662826538086,5188.8,24.299999237060547,24.0,1944.4,1859.1,2021-03-31 16:20:04
563462,31.04770130581326,33.380975087483726,4789.0,24.299999237060547,24.0,1967.7777777777776,1916.2222222222224,2021-03-31 16:30:06
563509,30.71263465881348,34.575571060180664,4855.3,24.100000381469727,23.0,1972.0,1944.5,2021-03-31 16:40:05
563561,30.35721378326416,34.35080528259277,4635.0,24.399999618530277,24.0,1931.1,1858.2,2021-03-31 16:50:05
563613,29.98256645202637,34.90180778503418,4363.2,24.399999618530277,22.0,1880.7,1791.9,2021-03-31 17:00:09
563665,29.60898780822754,34.80158996582031,4188.0,24.200000762939453,22.0,1839.111111111111,1749.7777777777778,2021-03-31 17:10:05
563712,29.29015026092529,35.25856399536133,4032.0,23.899999618530277,25.0,1827.1,1741.6,2021-03-31 17:20:06
563764,28.989471435546875,35.73907051086426,3834.7,23.899999618530277,25.0,1776.6,1713.2,2021-03-31 17:30:07
563816,28.73632392883301,35.86846733093262,3711.3,23.799999237060547,25.0,1769.0,1685.6,2021-03-31 17:40:04
563868,28.53937276204427,36.11369705200195,3537.222222222222,23.5,28.0,1786.111111111111,1707.888888888889,2021-03-31 17:50:05
569381,46.642748260498045,29.176623153686524,21029.8,14.399999618530272,71.0,3116.1,4332.9,2021-04-01 12:00:09
569433,46.560828314887154,29.602841483222115,23248.777777777777,15.0,67.0,3194.1111111111118,4481.333333333333,2021-04-01 12:10:04
569480,48.29354553222656,28.106660652160645,14830.2,15.0,68.0,3140.2,4407.0,2021-04-01 12:20:07
569532,49.95315475463868,27.004653930664062,0.0,15.0,68.0,3142.1,4433.8,2021-04-01 12:30:05
569584,51.15186576843261,25.548180389404298,2580.3,15.100000381469728,70.0,3056.0,4247.9,2021-04-01 12:40:06
569636,48.530937618679474,26.82417360941569,18663.555555555555,14.600000381469728,69.0,2949.1111111111118,3916.3333333333335,2021-04-01 12:50:06
569683,46.98001022338868,27.67925567626953,9423.9,14.600000381469728,69.0,2872.3,3927.1,2021-04-01 13:00:05
569735,46.606431579589845,27.99908447265625,15106.9,15.0,67.0,2892.0,3874.5,2021-04-01 13:10:07
569787,47.971058739556206,27.315853330824112,14704.444444444443,14.899999618530272,67.0,3021.555555555556,4152.222222222223,2021-04-01 13:20:09
569834,50.85973129272461,26.10589733123779,0.0,14.899999618530272,67.0,3285.4,4603.0,2021-04-01 13:30:01
569886,53.54154243469238,24.354619598388677,0.0,15.5,60.0,3401.0,4757.7,2021-04-01 13:40:06
569938,54.71274871826172,23.687342643737797,0.0,15.5,61.0,3523.0,4880.2,2021-04-01 13:50:08
569990,55.53936428493924,22.835295571221245,0.0,15.5,61.0,3554.222222222222,4867.0,2021-04-01 14:00:08
570037,55.75898361206055,22.44617404937744,0.0,15.699999809265137,58.0,3524.8,4831.9,2021-04-01 14:10:06
570089,55.69382743835449,22.40375328063965,0.0,15.600000381469728,57.0,3523.0,4794.4,2021-04-01 14:20:09
570141,54.74776034884982,22.55063035753038,3485.6666666666665,15.600000381469728,57.0,3414.8888888888887,4591.111111111111,2021-04-01 14:30:07
570188,50.22659606933594,24.013885498046875,20374.4,15.800000190734863,57.0,3010.2,3752.8,2021-04-01 14:40:00
570240,43.41084861755371,26.79972534179688,12658.3,16.0,57.0,2487.9,2875.5,2021-04-01 14:50:08
570292,37.83760604858399,29.88479423522949,10272.1,16.0,57.0,2057.2,2246.7,2021-04-01 15:00:08
570344,34.33754645453559,32.52104462517632,10154.111111111111,15.800000190734863,60.0,1827.111111111111,1936.111111111111,2021-04-01 15:10:05
570391,32.28519058227539,34.86625442504883,9920.2,15.800000190734863,60.0,1698.8,1819.5,2021-04-01 15:20:06
570443,30.558556747436523,36.57511291503906,8573.9,15.800000190734863,60.0,1630.1,1714.7,2021-04-01 15:30:06
570495,29.025253677368163,37.90768280029297,7704.8,15.100000381469728,64.0,1520.9,1572.9,2021-04-01 15:40:04
570547,27.803845087687176,39.35505252414279,7099.222222222223,14.899999618530272,63.0,1463.7777777777778,1537.888888888889,2021-04-01 15:50:09
570594,26.912222480773927,40.72983894348145,6689.2,14.899999618530272,63.0,1456.7,1536.5,2021-04-01 16:00:05
570646,26.168535804748537,41.27275466918945,6636.2,15.100000381469728,61.0,1404.7,1510.8,2021-04-01 16:10:06
570698,25.48867015838623,41.450674819946286,6284.2,14.800000190734863,61.0,1349.7,1480.5,2021-04-01 16:20:11
570750,24.778362698025173,41.59694078233507,5414.222222222223,14.800000190734863,61.0,1280.3333333333333,1438.4444444444443,2021-04-01 16:30:05
570797,24.024795722961425,42.34027633666992,4709.9,14.5,61.0,1232.3,1432.2,2021-04-01 16:40:04
570849,23.28404674530029,43.382162475585936,4225.1,14.199999809265137,61.0,1174.6,1416.1,2021-04-01 16:50:10
570901,22.580681991577148,43.78271141052246,3845.5,14.199999809265137,61.0,1146.8,1395.8,2021-04-01 17:00:07
570953,22.030297597249348,44.37255732218424,3586.0,13.600000381469728,64.0,1116.2222222222222,1380.4444444444443,2021-04-01 17:10:07
571000,21.58278007507324,44.98283309936524,3426.0,13.699999809265137,64.0,1119.5,1378.5,2021-04-01 17:20:07
571052,21.174753761291505,44.73014488220215,3289.4,13.699999809265137,64.0,1069.9,1347.4,2021-04-01 17:30:05
571104,20.862325859069824,44.93583602905274,3154.6,13.5,64.0,1050.2,1345.1,2021-04-01 17:40:04
571156,20.614429897732204,45.48070102267795,3034.777777777778,13.0,64.0,1033.2222222222222,1341.6666666666667,2021-04-01 17:50:08
576639,24.449645233154296,52.10406608581543,13952.0,7.199999809265137,68.0,1493.6,1963.0,2021-04-02 12:00:08
576691,25.5080304145813,51.33497428894043,13028.5,7.099999904632568,71.0,1610.75,2148.375,2021-04-02 12:10:03
576733,26.59845905303955,50.256961822509766,14089.5,7.0,70.0,1688.7,2288.6,2021-04-02 12:20:04
576785,26.867361068725582,49.79400329589844,12852.4,7.0,70.0,1709.0,2249.6,2021-04-02 12:30:05
576837,27.010757637023925,49.07652359008789,12549.7,7.5,68.0,1724.5,2266.7,2021-04-02 12:40:04
576889,26.969812605116104,48.72222646077474,11454.111111111111,7.400000095367432,66.0,1712.888888888889,2216.222222222222,2021-04-02 12:50:04
576936,26.35332260131836,49.09453010559082,11439.3,7.400000095367432,66.0,1617.6,2046.6,2021-04-02 13:00:08
576988,26.54638748168945,48.88731155395508,13166.3,7.300000190734863,66.0,1624.2,2109.6,2021-04-02 13:10:05
577040,27.31010150909424,48.3382926940918,14068.2,7.099999904632568,68.0,1709.4,2250.4,2021-04-02 13:20:04
577092,27.03390015496148,48.2159661187066,12209.888888888889,7.099999904632568,68.0,1689.7777777777778,2176.555555555556,2021-04-02 13:30:09
577139,28.07301445007324,47.56282844543457,15108.1,7.300000190734863,66.0,1767.4,2359.7,2021-04-02 13:40:06
577191,27.907453727722167,47.69848175048829,12549.4,7.599999904632568,65.0,1760.5,2300.1,2021-04-02 13:50:06
577243,28.44098606109619,47.1334400177002,15207.9,7.599999904632568,65.0,1810.0,2366.8,2021-04-02 14:00:10
577295,29.46300930447049,46.248060862223305,17382.11111111111,7.5,67.0,1893.7777777777776,2561.777777777778,2021-04-02 14:10:07
577342,30.51823444366455,45.42885513305664,14619.5,7.5,65.0,1998.0,2726.6,2021-04-02 14:20:08
577394,29.945448684692384,45.71099433898926,14412.1,7.5,65.0,1903.5,2527.2,2021-04-02 14:30:06
577446,29.487932629055447,45.9579700893826,12565.111111111111,7.699999809265137,64.0,1855.2222222222224,2422.6666666666665,2021-04-02 14:40:06
577493,29.38868522644043,45.428244018554686,15213.6,7.900000095367432,63.0,1835.1,2373.5,2021-04-02 14:50:00
577545,29.37904230753581,45.34540473090278,14259.111111111111,7.900000095367432,63.0,1843.888888888889,2385.1111111111118,2021-04-02 15:00:08
577592,29.71900520324707,45.0841537475586,14764.2,7.800000190734863,62.0,1859.7,2447.8,2021-04-02 15:10:07
577644,29.354712592230904,45.63515684339736,11901.333333333334,8.0,62.0,1860.0,2391.6666666666665,2021-04-02 15:20:06
577691,28.13042640686035,46.24841651916504,8943.0,8.0,62.0,1738.3,2149.3,2021-04-02 15:30:05
577743,26.292973136901857,46.916609573364255,6506.9,7.900000095367432,62.0,1555.4,1793.9,2021-04-02 15:40:05
577795,24.710536193847656,47.94140510559082,6457.9,7.800000190734863,64.0,1393.8,1563.8,2021-04-02 15:50:06
577847,23.605495029025608,49.50976096259223,6275.666666666667,7.800000190734863,64.0,1306.6666666666667,1518.888888888889,2021-04-02 16:00:08
577894,23.02529182434082,50.64545669555664,6258.6,7.599999904632568,65.0,1269.4,1513.0,2021-04-02 16:10:05
577946,22.373464584350582,51.41420593261719,5621.6,7.5,65.0,1233.1,1494.6,2021-04-02 16:20:05
577998,21.752286699083115,52.482049730088974,4705.0,7.5,65.0,1175.888888888889,1472.4444444444443,2021-04-02 16:30:06
578045,21.26100559234619,53.149615097045896,4875.2,7.400000095367432,66.0,1151.9,1464.8,2021-04-02 16:40:01
578097,20.94083309173584,53.78912048339844,5114.5,7.400000095367432,66.0,1107.1,1452.1,2021-04-02 16:50:04
578149,20.91546516418457,54.07751617431641,5915.7,7.400000095367432,66.0,1118.5,1461.2,2021-04-02 17:00:09
578201,21.188639831542968,54.201419067382815,6424.6,7.599999904632568,68.0,1150.4,1483.2,2021-04-02 17:10:05
578253,21.52768177456326,54.13443162706163,6620.333333333333,7.400000095367432,68.0,1187.111111111111,1511.111111111111,2021-04-02 17:20:04
578300,21.38597679138184,54.39124145507813,4658.4,7.400000095367432,68.0,1192.0,1503.2,2021-04-02 17:30:06
578352,20.992429733276367,54.23547999064128,5038.222222222223,7.5,66.0,1217.5555555555557,1500.4444444444443,2021-04-02 17:40:05
578399,20.51232147216797,54.92833600725447,3339.714285714286,7.400000095367432,67.0,1166.571428571429,1471.0,2021-04-02 17:50:06
583887,31.98638172149658,34.71641082763672,14960.8,9.300000190734863,66.0,1832.7,2336.3,2021-04-03 12:00:08
583939,31.55091010199653,36.01756456163194,15012.111111111111,9.600000381469728,63.0,1846.888888888889,2397.8888888888887,2021-04-03 12:10:06
583986,31.11932544708252,39.01670837402344,13555.3,9.800000190734863,61.0,1920.3,2555.3,2021-04-03 12:20:04
584038,33.006714248657225,39.414816284179686,12738.1,9.800000190734863,61.0,2133.1,3017.4,2021-04-03 12:30:06
584090,31.655223029000418,40.86060932704381,9372.714285714286,9.5,60.0,2113.285714285714,2855.8571428571427,2021-04-03 12:40:05
584149,41.52666473388672,25.041580200195312,0.0,10.0,56.0,2201.0,2869.0,2021-04-03 14:40:07
584166,30.88303099738227,39.14922459920248,14229.666666666666,10.300000190734863,53.0,2057.0,2628.222222222222,2021-04-03 15:40:04
584213,31.19623107910156,39.67650871276855,13423.6,10.899999618530272,53.0,2137.1,2757.5,2021-04-03 15:50:05
584265,30.227702713012697,40.221408462524415,9753.2,10.899999618530272,53.0,2051.2,2566.9,2021-04-03 16:00:06
584317,29.56804254319933,40.734297858344185,11585.222222222224,11.100000381469728,53.0,1993.3333333333333,2446.4444444444443,2021-04-03 16:10:04
584364,29.24929428100586,41.24971389770508,10520.5,10.5,53.0,1981.6,2470.5,2021-04-03 16:20:04
584416,28.508277893066406,41.79964942932129,8490.0,10.5,53.0,1931.2,2330.4,2021-04-03 16:30:04
584468,27.870870780944824,43.805599975585935,9098.7,11.300000190734863,53.0,1867.0,2280.6,2021-04-03 16:40:05
584520,27.89433987935384,44.9503657023112,9909.0,10.100000381469728,55.0,1890.2222222222224,2349.4444444444443,2021-04-03 16:50:04
584567,27.649767112731933,45.92843589782715,7845.8,10.199999809265137,57.0,1901.0,2343.8,2021-04-03 17:00:06
584619,27.011558723449703,46.49286651611328,7259.4,10.0,58.0,1846.0,2238.0,2021-04-03 17:10:05
584671,26.622669643825954,47.15122519599067,7965.555555555556,10.0,58.0,1776.0,2145.0,2021-04-03 17:20:05
584718,26.35038528442383,47.81063575744629,7059.0,10.0,58.0,1761.9,2122.4,2021-04-03 17:30:01
584770,25.95277347564697,48.47470817565918,6848.1,10.300000190734863,56.0,1746.2,2086.3,2021-04-03 17:40:04
584822,25.348745155334477,49.43450050354004,5098.4,10.699999809265137,53.0,1670.0,1980.4,2021-04-03 17:50:05
590310,17.847375869750977,62.01096895005968,4595.0,6.400000095367432,71.0,948.8888888888888,1414.0,2021-04-04 12:00:08
590357,18.094262504577635,61.68169746398926,4607.8,6.5,71.0,978.9,1439.2,2021-04-04 12:10:04
590409,18.160219383239745,61.596092987060544,4277.7,6.300000190734863,71.0,999.9,1439.9,2021-04-04 12:20:04
590461,18.34910096062554,61.354492611355255,5071.666666666667,6.300000190734863,71.0,1044.4444444444443,1457.6666666666667,2021-04-04 12:30:05
590508,18.712443542480468,61.06614799499512,5418.8,6.300000190734863,72.0,1106.2,1495.0,2021-04-04 12:40:07
590560,18.907199647691517,60.97301737467448,5042.888888888889,6.5,70.0,1125.6666666666667,1500.0,2021-04-04 12:50:05
590607,19.02113342285156,60.87417263454861,4909.888888888889,6.5,70.0,1079.0,1484.0,2021-04-04 13:00:07
590654,19.214999961853028,60.518806838989256,5842.6,6.699999809265137,68.0,1138.3,1509.7,2021-04-04 13:10:04
590706,19.6358434677124,59.94628791809082,6398.1,6.699999809265137,69.0,1225.8,1547.2,2021-04-04 13:20:05
590758,19.991946538289387,59.62259419759115,6628.666666666667,6.699999809265137,69.0,1246.5555555555557,1571.5555555555557,2021-04-04 13:30:07
590805,20.460173988342284,59.09086723327637,7559.9,6.699999809265137,71.0,1263.0,1610.6,2021-04-04 13:40:03
590857,21.221484565734865,58.64606704711914,9059.5,6.699999809265137,71.0,1289.8,1702.5,2021-04-04 13:50:05
590909,22.60284595489502,57.86968803405762,10799.4,6.699999809265137,71.0,1402.3,1922.2,2021-04-04 14:00:07
590961,23.13403362698025,57.73047553168403,8546.222222222223,6.900000095367432,69.0,1433.5555555555557,1947.888888888889,2021-04-04 14:10:05
591008,23.847219276428223,56.47394485473633,10964.1,7.099999904632568,68.0,1491.6,2045.0,2021-04-04 14:20:06
591060,24.828831672668457,55.426565933227536,11605.5,7.099999904632568,68.0,1620.4,2258.3,2021-04-04 14:30:06
591112,25.24633765220642,55.17681360244751,10746.75,7.0,69.0,1675.375,2298.375,2021-04-04 14:40:05
591154,25.75837345123291,54.11383171081543,11836.2,7.0,69.0,1660.1,2305.4,2021-04-04 14:50:04
591206,26.171740341186524,53.070267868042,10842.1,7.0,69.0,1640.7,2250.3,2021-04-04 15:00:08
591258,25.529022004869248,53.387587229410805,7996.777777777777,7.199999809265137,68.0,1555.5555555555557,2085.8888888888887,2021-04-04 15:10:06
591305,24.89532299041748,53.96505699157715,8144.8,7.300000190734863,68.0,1505.1,1965.7,2021-04-04 15:20:05
591357,25.163157081604005,53.55809860229492,11100.8,7.300000190734863,68.0,1506.3,2008.9,2021-04-04 15:30:06
591409,25.795090436935425,53.40028238296509,10995.75,7.300000190734863,66.0,1610.25,2194.0,2021-04-04 15:40:04
591451,26.198710632324214,53.169451522827146,11199.1,7.400000095367432,67.0,1646.7,2241.6,2021-04-04 15:50:03
591503,26.63103656768799,52.51819648742676,11685.4,7.400000095367432,67.0,1699.9,2323.0,2021-04-04 16:00:06
591555,26.756779776679146,52.31555642022027,11052.777777777776,7.699999809265137,67.0,1734.3333333333333,2340.777777777778,2021-04-04 16:10:05
591602,26.91569385528565,52.237124633789065,10754.1,7.900000095367432,66.0,1737.9,2359.1,2021-04-04 16:20:04
591654,26.743457412719728,52.199893188476565,9613.7,7.900000095367432,66.0,1672.5,2237.5,2021-04-04 16:30:05
591706,26.386434745788574,52.03616447448731,9598.1,7.800000190734863,66.0,1626.2,2136.1,2021-04-04 16:40:04
591758,26.21885659959581,52.18839814927843,9198.222222222224,7.599999904632568,66.0,1604.6666666666667,2124.8888888888887,2021-04-04 16:50:04
591805,25.89990081787109,52.52552108764648,8719.1,8.0,66.0,1578.1,2067.1,2021-04-04 17:00:05
591857,25.656633949279787,52.67307586669922,8789.0,8.0,67.0,1530.3,1994.9,2021-04-04 17:10:03
591909,25.11081862449646,53.19943571090698,6680.375,8.300000190734863,67.0,1496.25,1901.625,2021-04-04 17:20:05
591951,24.56446952819824,53.04707374572754,6955.8,7.699999809265137,68.0,1429.5,1778.4,2021-04-04 17:30:03
592003,24.04283544752333,53.47863303290473,6670.222222222223,7.5,68.0,1417.5555555555557,1750.7777777777778,2021-04-04 17:40:05
592050,23.34493007659912,54.3036548614502,5329.9,7.699999809265137,68.0,1363.0,1661.5,2021-04-04 17:50:05
596323,24.31639671325684,47.748531341552734,15103.0,3.5,71.0,1323.0,1821.0,2021-04-05 12:00:08
596330,24.42320887247721,47.10833062065972,14466.555555555557,3.5999999046325684,74.0,1380.3333333333333,1804.6666666666667,2021-04-05 12:10:04
596377,24.859006690979005,46.15991477966308,15069.4,4.0,67.0,1404.6,1857.0,2021-04-05 12:20:05
596429,24.91027698516846,45.88158988952637,12761.7,4.0,67.0,1418.0,1864.0,2021-04-05 12:30:06
596481,25.91832580566406,43.358816146850586,16429.9,4.599999904632568,57.0,1383.9,1812.2,2021-04-05 12:40:06
596533,32.20603052775065,39.61615075005425,15110.333333333334,4.599999904632568,51.0,1886.6666666666667,2850.4444444444443,2021-04-05 12:50:06
596580,33.415808486938474,38.27298393249512,6623.5,4.599999904632568,51.0,1921.8,2903.3,2021-04-05 13:00:07
596632,38.65899925231933,36.13153266906738,8665.8,4.900000095367432,50.0,2310.6,3725.8,2021-04-05 13:10:05
596684,35.141374588012695,39.04982032775879,11782.7,4.5,48.0,2276.2,3417.0,2021-04-05 13:20:06
596736,33.021964603000214,39.07089530097114,1886.888888888889,4.5,48.0,1987.0,2855.222222222222,2021-04-05 13:30:06
596783,36.70298309326172,38.72846565246582,6032.3,5.5,45.0,2484.4,3759.7,2021-04-05 13:40:05
